33.75766110862162, -118.18907838649805
40.7128, -74.0060
32.74963491011717, -117.15412360970646
48.8566, 2.3522
32.571344887518194, -116.98547178883759
53.27177954594845, -6.112980115960359
53.88621069429596, -9.556153247746094
37.7749, -122.4194
52.218536435775505, 11.07016220063763
33.99157644077485, -117.88043034689386
33.6844, -117.8265
45.5051, -73.5594
43.6445331603358, -79.38764313080937
45.472940278530885, -73.74484720964777
46.81823303414053, -71.2357191753702
43.64895834515091, -79.39128020622454
30.43743969962144, -84.28365359025639
48.41549952950727, -123.37227254936765
48.68417327780853, -123.43432229852597
47.61940406636494, -122.34688521536823
53.54826323381995, -113.52574546281475
43.67913682237281, -79.49629998777537
49.90293514466407, -97.13691395821544
43.71499552322118, -79.49044529513294
52.998271240223986, -118.00506054808395
36.09781986157119, -115.14815928416118
37.77178451377774, -122.48120621983283
44.969731097908166, -114.57228508325984
39.739938735734285, -105.00206999999577
47.57274274279432, -52.783332925144705
49.186724557768905, -57.4207176730086
43.84250882131618, -79.54167686558672
43.269958359094765, -79.88839978784206
43.083820886732525, -79.06459795604506
42.940962661191456, -78.84350352369624
40.748594902847415, -73.98571804820683
40.647965397952156, -73.78086636158865
51.52029753120299, -0.1270396444035302
51.500501706805, -0.14349155767088506
52.58148597881335, -2.1548272924036187
53.493495371123544, -2.2420871593697447
40.71020287695467, -74.08752144279924
40.763289002227424, -73.98316016169862
40.7797165585449, -73.96325457856203
40.87912124760212, -74.10161245356102
-19.60507732123091, 121.32978747534983
43.641890197371914, -79.3891370979912
-33.87157053678814, 151.20670779559165
45.433191110837804, 12.327909317949088
43.64258119914512, -79.38704497501465
